department,salary,averageMonthlyHours,projectCount,satisfaction,evaluation,yearsAtCompany,workAccident,turnover
2,0,277,5,50.0,74.0,3,1,0
3,2,271,3,66.0,72.0,2,0,0
3,2,267,4,61.0,72.0,2,0,0
9,1,277,5,45.0,48.0,5,0,0
9,1,279,4,50.0,95.0,3,1,0
9,1,296,3,75.0,82.0,2,0,0
9,1,270,4,88.0,50.0,2,0,0
8,1,278,5,49.0,79.0,2,0,0
8,1,272,5,82.0,87.0,6,0,0
8,1,274,4,92.0,65.0,3,0,0
8,1,258,5,40.0,85.0,2,1,0
8,1,276,4,36.0,61.0,4,0,0
9,2,273,5,80.0,99.0,3,1,0
0,2,284,4,68.0,65.0,3,0,0
0,2,270,4,54.0,45.0,3,1,0
6,1,271,3,73.0,69.0,2,0,0
0,2,295,5,64.0,49.0,2,0,0
1,2,273,5,12.0,39.0,4,0,0
5,1,285,4,60.0,70.0,6,0,0
2,1,277,4,36.0,62.0,6,0,0
9,1,280,3,63.0,76.0,2,0,0
5,1,280,2,67.0,94.0,3,0,0
7,1,267,3,83.0,90.0,2,1,0
7,1,279,4,48.0,90.0,3,0,0
7,1,256,4,89.0,56.0,5,0,0
7,2,290,3,71.0,96.0,3,0,0
7,2,286,4,31.0,59.0,2,0,0
7,2,278,5,89.0,84.0,2,0,0
7,2,269,2,38.0,51.0,3,0,0
2,2,287,3,88.0,92.0,3,0,0
2,2,280,3,64.0,85.0,3,0,0
2,0,278,4,65.0,74.0,3,1,0
3,1,268,4,65.0,81.0,3,0,0
9,1,283,4,54.0,97.0,3,0,0
8,1,278,4,69.0,76.0,4,0,0
8,1,283,2,77.0,78.0,3,0,0
8,1,279,3,28.0,66.0,2,0,0
9,2,271,6,33.0,40.0,6,0,0
9,2,290,4,83.0,68.0,3,0,0
0,2,271,3,89.0,73.0,2,0,0
0,2,276,5,76.0,60.0,2,0,0
0,2,286,5,83.0,64.0,2,0,0
0,2,284,4,57.0,85.0,3,0,0
1,2,277,2,61.0,89.0,4,0,0
1,2,264,2,96.0,89.0,6,1,0
2,1,276,4,17.0,50.0,6,0,0
5,1,282,4,61.0,60.0,2,0,0
7,1,282,5,73.0,74.0,2,0,0
7,1,263,3,30.0,39.0,3,0,0
7,2,268,2,42.0,67.0,3,0,0
2,2,255,3,65.0,75.0,4,1,0
9,1,267,2,17.0,45.0,3,0,0
8,1,269,5,12.0,82.0,4,1,0
9,2,278,5,70.0,78.0,2,0,0
0,2,278,3,87.0,88.0,2,0,0
6,1,277,5,43.0,44.0,3,0,0
0,2,283,3,84.0,65.0,2,0,0
1,2,278,3,94.0,55.0,3,0,0
1,2,289,4,89.0,76.0,2,0,0
1,1,285,5,69.0,75.0,3,0,0
1,1,271,4,18.0,99.0,5,0,0
5,1,279,3,98.0,69.0,3,0,0
5,1,278,5,30.0,88.0,4,0,0
5,1,274,3,51.0,53.0,3,0,0
7,1,270,3,76.0,90.0,6,0,0
7,1,284,4,67.0,96.0,3,0,0
7,1,275,4,12.0,84.0,6,0,0
7,1,271,5,42.0,41.0,2,0,0
7,2,289,3,69.0,76.0,3,0,0
7,2,279,3,63.0,96.0,2,0,0
7,2,288,2,66.0,62.0,3,1,0
9,1,264,3,50.0,50.0,2,0,0
8,2,270,5,67.0,82.0,2,1,0
8,2,270,4,59.0,62.0,3,0,0
8,2,262,2,75.0,78.0,3,1,0
8,2,268,5,88.0,89.0,2,0,0
8,2,262,3,99.0,75.0,3,0,0
8,2,284,2,44.0,42.0,2,0,0
9,2,279,4,65.0,78.0,2,0,0
9,2,274,3,88.0,63.0,4,0,0
0,2,279,2,58.0,79.0,4,0,0
5,1,269,4,99.0,90.0,3,0,0
7,1,267,3,76.0,71.0,2,0,0
7,1,269,5,14.0,98.0,5,0,0
7,1,275,3,57.0,86.0,2,0,0
7,1,271,3,52.0,82.0,2,1,0
7,1,290,5,71.0,55.0,3,0,0
7,2,263,5,27.0,75.0,3,0,0
2,2,266,3,49.0,52.0,2,0,0
9,0,278,3,59.0,50.0,2,0,0
9,0,260,6,24.0,65.0,5,0,0
9,1,259,6,18.0,87.0,4,0,0
8,1,269,5,73.0,62.0,3,0,0
8,2,277,6,78.0,63.0,6,0,0
9,2,273,5,94.0,73.0,2,1,0
9,2,285,3,86.0,53.0,3,0,0
4,2,286,4,97.0,88.0,2,0,0
0,2,288,3,49.0,54.0,3,0,0
6,2,281,4,82.0,48.0,6,0,0
1,2,275,4,86.0,64.0,2,1,0
2,2,266,3,30.0,39.0,3,1,0
9,2,264,4,70.0,38.0,2,0,0
5,1,255,5,80.0,78.0,3,0,0
7,1,275,2,36.0,63.0,4,0,0
7,1,279,3,40.0,61.0,2,0,0
7,1,272,4,80.0,58.0,2,0,0
7,1,272,4,98.0,73.0,4,0,0
7,2,270,3,92.0,67.0,3,0,0
7,2,272,3,68.0,100.0,4,0,0
2,2,266,3,100.0,59.0,3,0,0
2,2,251,3,80.0,54.0,4,0,0
3,2,300,4,85.0,69.0,4,0,0
9,2,265,3,69.0,60.0,2,0,0
9,1,279,4,57.0,52.0,2,0,0
8,1,268,2,33.0,72.0,2,0,0
8,1,267,6,19.0,48.0,3,1,0
8,1,277,3,50.0,63.0,2,0,0
8,1,267,3,52.0,88.0,4,0,0
9,1,288,6,13.0,52.0,3,0,0
9,1,278,4,18.0,73.0,5,0,0
0,2,292,4,86.0,64.0,3,0,0
6,2,283,4,86.0,59.0,3,0,0
6,2,277,6,16.0,76.0,6,0,0
6,2,269,2,43.0,46.0,3,1,0
5,2,276,3,79.0,63.0,2,1,0
7,0,274,4,51.0,67.0,3,0,0
7,1,281,5,83.0,55.0,3,1,0
7,1,288,3,61.0,45.0,3,0,0
7,1,283,3,65.0,57.0,2,0,0
2,2,276,4,95.0,83.0,2,0,0
9,2,268,5,63.0,64.0,4,0,0
9,0,280,3,72.0,60.0,2,1,0
9,2,263,3,80.0,57.0,3,0,0
9,2,286,4,70.0,57.0,4,0,0
9,2,277,5,45.0,79.0,6,1,0
8,1,278,4,64.0,85.0,2,0,0
9,1,286,4,94.0,48.0,4,0,0
0,1,293,4,57.0,76.0,2,0,0
0,2,280,4,35.0,56.0,2,0,0
2,2,279,2,75.0,81.0,4,0,0
5,1,280,5,70.0,92.0,3,0,0
5,1,282,2,70.0,47.0,3,0,0
7,1,291,3,61.0,62.0,3,0,0
7,1,299,4,78.0,87.0,3,0,0
7,1,289,4,97.0,77.0,2,0,0
7,1,268,3,51.0,76.0,2,0,0
7,1,270,5,56.0,71.0,3,0,0
7,1,277,3,87.0,55.0,3,0,0
2,2,294,5,64.0,78.0,3,0,0
3,2,267,2,60.0,85.0,2,1,0
9,1,270,2,90.0,76.0,2,0,0
8,1,264,2,54.0,62.0,2,0,0
8,1,283,5,23.0,80.0,3,0,0
9,1,288,3,80.0,81.0,4,1,0
4,1,273,4,23.0,78.0,6,1,0
0,1,300,3,81.0,51.0,2,0,0
2,0,275,5,35.0,60.0,5,0,0
7,1,284,4,67.0,80.0,2,0,0
7,1,288,4,46.0,60.0,5,0,0
7,1,287,4,84.0,98.0,5,1,0
7,1,270,3,92.0,79.0,4,0,0
7,1,256,5,75.0,93.0,3,0,0
7,1,277,4,70.0,57.0,2,0,0
9,2,276,4,70.0,75.0,3,0,0
9,2,289,6,90.0,81.0,5,0,0
9,1,279,3,80.0,100.0,2,0,0
9,2,270,5,50.0,65.0,6,0,0
9,2,269,4,84.0,72.0,2,0,0
9,1,258,3,48.0,94.0,2,1,0
9,1,268,5,98.0,87.0,6,0,0
8,1,306,3,64.0,96.0,4,0,0
8,1,264,4,58.0,53.0,4,0,0
8,1,289,4,66.0,89.0,3,0,0
6,2,271,4,76.0,98.0,2,0,0
6,2,279,6,32.0,42.0,3,0,0
0,2,285,3,49.0,87.0,2,0,0
1,2,271,3,81.0,51.0,2,0,0
4,2,278,5,42.0,48.0,5,0,0
7,1,272,3,17.0,85.0,3,0,0
7,1,271,4,49.0,59.0,3,0,0
2,2,289,6,34.0,69.0,2,0,0
2,2,266,3,86.0,81.0,4,0,0
3,2,307,4,51.0,71.0,3,1,0
3,2,274,4,49.0,99.0,3,1,0
9,1,258,3,49.0,63.0,2,0,0
9,1,271,3,51.0,59.0,3,0,0
9,1,270,3,64.0,52.0,3,0,0
9,1,262,4,62.0,85.0,2,0,0
8,1,267,4,81.0,52.0,6,0,0
8,1,270,2,95.0,57.0,3,0,0
8,2,272,4,88.0,66.0,4,1,0
0,2,271,5,87.0,68.0,4,0,0
6,2,281,5,73.0,68.0,2,0,0
0,2,265,2,98.0,73.0,3,0,0
5,2,277,3,77.0,48.0,6,0,0
9,2,275,3,76.0,99.0,3,0,0
7,1,253,4,21.0,93.0,2,1,0
7,1,275,4,72.0,63.0,3,0,0
7,1,293,2,41.0,56.0,2,0,0
7,1,273,3,90.0,56.0,2,0,0
7,1,270,5,96.0,90.0,2,0,0
3,2,273,4,61.0,48.0,3,0,0
9,1,284,4,60.0,80.0,2,0,0
9,1,278,2,50.0,76.0,4,0,0
8,1,272,4,79.0,61.0,2,0,0
8,1,283,6,32.0,69.0,3,0,0
8,1,271,5,85.0,59.0,3,0,0
8,1,282,5,90.0,62.0,2,0,0
6,2,284,4,74.0,54.0,2,0,0
0,2,278,6,21.0,76.0,4,1,0
1,2,273,3,91.0,61.0,3,0,0
1,2,277,5,90.0,66.0,2,0,0
5,2,281,4,74.0,99.0,3,0,0
7,2,273,3,76.0,75.0,2,0,0
2,2,276,5,45.0,61.0,5,0,0
9,2,284,3,73.0,63.0,2,1,0
5,2,272,3,60.0,73.0,5,1,0
7,1,282,5,80.0,77.0,2,0,0
7,1,289,4,53.0,70.0,3,0,0
7,1,286,5,97.0,63.0,3,0,0
7,1,268,3,64.0,99.0,2,0,0
7,1,270,4,92.0,59.0,5,0,0
7,0,264,5,60.0,57.0,3,1,0
7,1,270,4,100.0,60.0,4,0,0
9,1,279,4,69.0,63.0,2,0,0
9,1,278,5,53.0,45.0,5,0,0
8,1,284,4,63.0,58.0,2,0,0
8,1,284,4,57.0,89.0,3,1,0
0,1,271,5,79.0,45.0,6,0,0
0,1,268,4,68.0,92.0,6,0,0
0,1,275,3,56.0,61.0,2,0,0
6,1,267,3,48.0,51.0,2,1,0
1,2,276,4,59.0,67.0,2,0,0
1,0,264,6,34.0,76.0,5,0,0
9,2,269,3,98.0,87.0,4,0,0
5,0,289,2,36.0,45.0,3,1,0
7,2,288,2,60.0,58.0,2,0,0
7,2,275,6,24.0,54.0,4,0,0
7,1,276,4,67.0,72.0,3,1,0
7,1,252,5,17.0,60.0,6,0,0
7,0,285,3,57.0,58.0,3,0,0
7,1,277,3,70.0,85.0,2,0,0
2,1,273,3,73.0,62.0,3,0,0
3,2,273,4,61.0,86.0,5,0,0
9,1,276,4,95.0,96.0,2,0,0
9,1,276,3,85.0,55.0,4,0,0
9,1,277,3,72.0,90.0,3,0,0
9,1,284,4,84.0,66.0,3,0,0
8,1,276,2,57.0,47.0,2,0,0
8,1,282,3,69.0,69.0,4,0,0
8,1,274,4,57.0,68.0,3,0,0
8,1,273,6,52.0,59.0,4,0,0
8,1,273,3,56.0,55.0,2,0,0
8,1,273,3,75.0,74.0,3,1,0
9,1,266,5,98.0,75.0,4,1,0
0,1,286,4,48.0,55.0,3,1,0
0,1,282,2,35.0,67.0,3,0,0
6,1,268,4,66.0,93.0,2,0,0
6,1,297,5,79.0,90.0,3,0,0
0,1,279,4,86.0,53.0,3,0,0
5,2,293,5,88.0,100.0,2,0,0
5,2,274,3,83.0,64.0,3,0,0
5,2,272,5,80.0,64.0,2,0,0
5,2,287,4,64.0,69.0,3,0,0
5,2,267,4,72.0,59.0,2,0,0
8,2,272,3,67.0,61.0,2,0,0
5,2,277,4,75.0,70.0,2,0,0
7,1,283,4,65.0,95.0,2,0,0
7,1,283,5,98.0,98.0,6,0,0
7,1,278,2,68.0,80.0,2,1,0
7,1,297,3,52.0,37.0,4,0,0
2,2,270,4,68.0,93.0,2,0,0
3,2,249,4,92.0,74.0,3,0,0
9,1,266,3,86.0,79.0,6,1,0
9,1,266,4,50.0,99.0,2,0,0
9,1,272,4,35.0,37.0,2,0,0
8,1,275,5,76.0,97.0,3,0,0
8,1,282,4,66.0,95.0,2,0,0
9,1,290,3,58.0,71.0,3,1,0
6,1,270,4,55.0,97.0,4,0,0
0,1,282,3,90.0,53.0,3,0,0
1,1,293,4,75.0,71.0,3,0,0
1,2,285,4,90.0,63.0,3,1,0
5,2,269,5,14.0,54.0,4,1,0
4,2,287,4,86.0,57.0,3,0,0
7,2,276,4,56.0,84.0,4,0,0
7,2,291,5,54.0,63.0,2,0,0
7,1,261,5,36.0,80.0,4,0,0
7,1,287,3,82.0,59.0,3,0,0
2,1,273,2,49.0,42.0,3,0,0
2,1,288,3,77.0,97.0,2,0,0
3,1,264,4,64.0,83.0,3,0,0
3,2,276,3,93.0,53.0,3,0,0
9,2,275,5,96.0,94.0,3,0,0
8,2,278,3,60.0,97.0,2,0,0
8,1,261,3,58.0,55.0,5,0,0
8,1,278,5,52.0,49.0,3,0,0
8,1,266,5,74.0,79.0,3,0,0
8,1,275,4,64.0,99.0,2,0,0
8,1,278,3,93.0,59.0,3,0,0
4,0,294,5,76.0,49.0,3,0,0
5,0,267,4,50.0,54.0,2,0,0
7,2,273,4,79.0,55.0,3,0,0
7,2,273,5,97.0,95.0,2,0,0
7,2,285,5,60.0,49.0,4,0,0
7,1,270,5,84.0,73.0,5,0,0
7,1,260,5,75.0,99.0,3,0,0
9,2,261,4,24.0,91.0,2,0,0
9,2,270,5,24.0,91.0,6,0,0
9,2,288,5,51.0,58.0,3,0,0
9,2,263,4,50.0,88.0,3,0,0
8,2,268,3,66.0,36.0,6,0,0
8,1,280,3,97.0,77.0,4,0,0
8,1,269,4,61.0,50.0,3,0,0
5,2,275,4,77.0,49.0,2,1,0
2,2,286,3,74.0,64.0,3,0,0
7,0,275,4,92.0,98.0,3,0,0
7,1,277,2,78.0,99.0,2,0,0
7,1,277,3,56.0,57.0,3,0,0
7,1,272,3,82.0,63.0,3,0,0
7,1,269,5,26.0,98.0,5,0,0
2,1,268,5,69.0,85.0,3,0,0
2,1,271,4,78.0,83.0,3,0,0
2,1,267,3,67.0,86.0,3,0,0
3,2,276,5,77.0,91.0,3,1,0
9,2,260,4,80.0,63.0,2,0,0
9,2,280,3,51.0,51.0,2,0,0
8,0,295,4,77.0,52.0,3,0,0
8,0,274,3,65.0,71.0,2,0,0
9,1,277,3,58.0,53.0,5,0,0
0,2,265,2,67.0,39.0,6,0,0
1,2,270,3,33.0,39.0,3,1,0
5,2,268,6,78.0,66.0,5,1,0
5,2,279,3,58.0,83.0,3,0,0
7,0,293,4,63.0,59.0,4,0,0
7,2,280,4,63.0,51.0,4,0,0
7,2,282,3,59.0,55.0,4,0,0
7,1,275,5,60.0,90.0,3,0,0
3,1,270,5,93.0,90.0,3,0,0
3,1,273,2,78.0,77.0,4,0,0
3,0,271,3,65.0,60.0,2,0,0
9,0,260,4,100.0,61.0,2,0,0
9,2,288,3,96.0,100.0,4,1,0
8,0,274,5,54.0,97.0,3,1,0
9,1,273,2,98.0,69.0,4,0,0
0,1,279,2,34.0,59.0,2,0,0
0,1,270,5,71.0,53.0,2,0,0
0,1,278,3,64.0,64.0,2,1,0
9,2,268,2,71.0,93.0,2,0,0
5,2,272,4,58.0,63.0,2,0,0
7,1,269,4,87.0,96.0,3,1,0
7,2,275,4,58.0,85.0,3,0,0
7,2,272,3,87.0,67.0,2,0,0
7,2,278,3,72.0,86.0,3,1,0
7,0,251,5,67.0,83.0,2,0,0
7,1,285,4,53.0,97.0,3,0,0
7,0,269,3,78.0,61.0,2,0,0
7,1,267,4,19.0,63.0,5,0,0
3,1,273,4,100.0,88.0,4,0,0
3,1,287,5,75.0,75.0,2,1,0
9,2,281,3,29.0,66.0,2,1,0
9,2,270,2,37.0,70.0,2,0,0
9,2,280,3,78.0,50.0,2,0,0
8,2,285,5,24.0,64.0,4,0,0
8,2,277,4,49.0,70.0,3,0,0
8,2,284,6,18.0,64.0,5,0,0
8,0,269,4,76.0,85.0,3,0,0
8,2,282,4,50.0,97.0,3,0,0
4,1,277,3,82.0,94.0,2,0,0
0,1,298,3,97.0,94.0,3,0,0
0,1,270,4,72.0,90.0,2,0,0
2,2,267,4,98.0,64.0,3,1,0
9,2,269,3,76.0,73.0,2,0,0
5,2,263,3,72.0,88.0,3,0,0
7,0,279,3,96.0,91.0,5,0,0
7,1,278,3,62.0,78.0,3,1,0
7,1,253,4,25.0,98.0,5,1,0
7,1,261,5,82.0,56.0,3,0,0
7,1,280,3,59.0,90.0,2,0,0
7,1,268,3,94.0,73.0,3,0,0
2,1,288,3,72.0,88.0,3,0,0
3,1,260,5,53.0,78.0,3,0,0
3,1,272,3,67.0,83.0,3,0,0
9,1,283,4,99.0,52.0,2,0,0
9,1,266,4,64.0,53.0,3,0,0
9,2,281,4,61.0,57.0,3,1,0
9,2,274,4,89.0,85.0,2,1,0
8,0,276,5,61.0,70.0,4,0,0
9,1,270,3,90.0,74.0,2,0,0
4,1,284,5,96.0,51.0,3,0,0
0,1,278,4,62.0,55.0,3,0,0
6,1,284,3,89.0,57.0,2,0,0
6,1,286,4,52.0,67.0,3,0,0
6,1,271,3,66.0,99.0,2,0,0
2,0,281,5,96.0,60.0,2,0,0
7,2,268,5,95.0,89.0,4,0,0
7,0,279,4,75.0,98.0,4,0,0
7,1,273,5,39.0,87.0,5,1,0
7,1,268,3,93.0,69.0,2,0,0
7,1,271,3,44.0,54.0,3,0,0
3,1,272,3,90.0,67.0,2,0,0
3,1,261,3,75.0,81.0,3,0,0
9,2,275,2,45.0,75.0,2,0,0
8,2,278,2,42.0,60.0,3,0,0
8,2,285,3,99.0,82.0,2,0,0
6,1,283,4,89.0,91.0,2,0,0
0,2,291,4,96.0,90.0,4,0,0
9,2,260,3,50.0,46.0,3,0,0
7,2,270,3,59.0,59.0,3,0,0
7,2,271,3,57.0,69.0,2,0,0
7,2,276,3,100.0,87.0,2,0,0
7,1,270,5,60.0,59.0,2,0,0
7,1,265,6,21.0,85.0,6,0,0
7,1,270,4,63.0,83.0,2,0,0
2,1,291,3,80.0,82.0,3,0,0
9,1,265,3,51.0,96.0,4,0,0
9,1,292,5,89.0,96.0,3,0,0
9,2,291,4,83.0,58.0,3,0,0
9,2,280,6,77.0,74.0,3,0,0
8,2,277,4,79.0,99.0,2,0,0
8,2,268,5,63.0,85.0,2,0,0
8,2,275,5,68.0,48.0,2,0,0
8,0,287,4,74.0,69.0,2,0,0
8,1,284,6,49.0,67.0,4,0,0
8,2,272,3,46.0,55.0,2,0,0
8,2,270,5,90.0,91.0,3,0,0
9,2,293,5,70.0,67.0,3,0,0
6,2,259,4,84.0,71.0,2,0,0
1,2,294,4,89.0,77.0,4,0,0
5,2,278,4,59.0,87.0,2,0,0
8,2,295,3,57.0,72.0,3,0,0
4,2,279,3,53.0,49.0,3,0,0
5,2,274,4,83.0,89.0,3,0,0
7,2,280,4,51.0,66.0,2,0,0
7,2,287,4,78.0,61.0,3,0,0
7,2,276,3,52.0,69.0,3,0,0
7,0,281,5,42.0,50.0,4,0,0
7,0,288,2,61.0,38.0,3,0,0
7,0,289,3,85.0,100.0,3,0,0
7,1,285,6,17.0,85.0,5,0,0
2,1,266,3,79.0,52.0,2,1,0
9,1,274,3,56.0,98.0,3,1,0
9,1,289,5,50.0,73.0,2,0,0
9,2,278,3,51.0,53.0,2,1,0
8,2,254,4,77.0,67.0,4,0,0
8,0,281,3,84.0,90.0,3,1,0
0,1,265,3,21.0,49.0,3,0,0
1,2,282,5,65.0,57.0,3,0,0
4,2,261,4,95.0,87.0,3,0,0
5,2,280,4,80.0,75.0,2,0,0
7,2,284,5,77.0,85.0,2,0,0
7,1,266,3,57.0,70.0,3,0,0
7,2,294,4,92.0,55.0,3,0,0
7,2,269,5,100.0,71.0,2,0,0
7,2,274,4,85.0,67.0,3,0,0
3,1,265,4,57.0,80.0,3,0,0
9,0,278,3,66.0,68.0,3,0,0
9,0,290,4,85.0,80.0,3,0,0
9,0,284,5,99.0,50.0,2,0,0
8,2,275,4,91.0,82.0,4,0,0
8,2,278,4,96.0,97.0,3,0,0
8,0,271,4,49.0,52.0,2,0,0
8,2,281,5,39.0,85.0,5,0,0
4,2,273,4,87.0,74.0,2,1,0
0,1,307,6,19.0,85.0,4,0,0
6,1,264,3,90.0,83.0,4,0,0
1,1,301,5,50.0,50.0,2,0,0
1,1,252,5,70.0,90.0,2,0,0
7,0,274,5,52.0,55.0,3,0,0
2,1,269,3,71.0,69.0,3,0,0
7,2,265,3,40.0,41.0,3,0,0
7,2,267,3,96.0,53.0,4,0,0
7,2,283,5,86.0,92.0,3,0,0
7,2,272,3,68.0,85.0,2,0,0
7,2,287,3,56.0,64.0,2,0,0
2,2,272,3,65.0,56.0,2,0,0
9,1,272,5,98.0,61.0,3,0,0
9,0,285,5,18.0,51.0,6,0,0
9,1,263,4,66.0,65.0,2,0,0
9,1,280,5,14.0,51.0,5,0,0
9,1,280,5,94.0,80.0,3,1,0
8,2,293,3,56.0,100.0,2,1,0
8,2,275,5,56.0,80.0,4,0,0
8,2,259,5,59.0,89.0,3,1,0
9,2,271,4,63.0,62.0,5,1,0
6,1,272,5,97.0,88.0,3,0,0
2,1,281,5,76.0,70.0,3,0,0
7,2,287,4,85.0,58.0,4,0,0
7,0,260,5,23.0,73.0,4,1,0
7,2,273,3,68.0,62.0,5,0,0
7,2,272,3,71.0,73.0,3,0,0
7,2,280,3,50.0,59.0,2,0,0
2,1,282,3,61.0,70.0,3,0,0
2,1,288,3,99.0,65.0,2,1,0
9,1,282,5,97.0,86.0,3,0,0
8,1,271,5,82.0,71.0,2,0,0
8,2,263,5,72.0,68.0,5,0,0
8,2,302,3,53.0,74.0,2,0,0
8,2,293,4,55.0,87.0,3,0,0
9,2,273,4,52.0,53.0,4,0,0
0,2,273,5,80.0,81.0,2,0,0
6,1,278,4,51.0,95.0,3,1,0
1,1,286,4,66.0,65.0,3,0,0
1,1,274,2,56.0,43.0,3,0,0
7,2,277,3,50.0,84.0,3,1,0
7,2,275,3,94.0,78.0,2,1,0
7,2,291,4,42.0,80.0,6,0,0
7,2,248,3,60.0,61.0,3,0,0
7,0,289,4,55.0,71.0,3,0,0
7,1,278,3,76.0,72.0,4,1,0
7,2,269,3,84.0,74.0,3,1,0
9,1,276,4,33.0,62.0,6,0,0
9,1,283,3,61.0,95.0,5,0,0
8,1,279,5,91.0,93.0,4,0,0
8,2,258,4,73.0,74.0,3,0,0
0,2,292,4,87.0,67.0,4,0,0
0,2,255,2,38.0,42.0,4,0,0
0,1,296,4,80.0,51.0,3,1,0
6,1,294,5,69.0,80.0,3,1,0
6,1,282,5,99.0,92.0,5,0,0
0,1,274,5,92.0,76.0,2,1,0
1,1,302,3,60.0,88.0,2,0,0
1,1,294,3,89.0,93.0,3,0,0
1,1,272,3,91.0,93.0,2,0,0
4,1,283,3,35.0,52.0,2,0,0
7,2,287,5,88.0,68.0,2,0,0
7,2,286,3,66.0,69.0,3,1,0
7,2,280,4,21.0,55.0,2,0,0
7,2,264,3,78.0,64.0,2,1,0
7,2,284,4,21.0,96.0,5,0,0
7,1,286,3,64.0,94.0,2,0,0
2,1,289,4,68.0,95.0,2,0,0
3,1,282,4,99.0,87.0,4,0,0
9,1,276,4,85.0,55.0,5,0,0
9,1,272,3,86.0,51.0,2,0,0
8,1,286,3,89.0,98.0,3,0,0
8,2,283,4,49.0,85.0,3,0,0
8,2,278,4,76.0,97.0,2,0,0
8,2,268,3,79.0,87.0,3,0,0
9,2,281,4,89.0,64.0,2,0,0
0,1,274,3,34.0,51.0,3,0,0
5,2,287,3,81.0,92.0,3,1,0
2,2,277,3,96.0,70.0,2,0,0
7,2,279,3,70.0,87.0,2,0,0
7,2,283,4,92.0,61.0,2,0,0
7,0,276,4,50.0,76.0,3,0,0
7,0,280,2,75.0,72.0,3,0,0
9,1,294,2,42.0,38.0,4,0,0
9,1,285,6,29.0,40.0,3,0,0
8,1,286,3,91.0,48.0,3,0,0
8,1,255,4,55.0,97.0,4,0,0
8,1,281,4,57.0,81.0,3,1,0
0,2,264,3,27.0,48.0,6,0,0
6,0,273,6,70.0,43.0,3,0,0
6,0,282,4,63.0,68.0,2,0,0
6,0,298,5,97.0,63.0,2,1,0
5,1,279,3,28.0,52.0,4,0,0
2,1,274,3,70.0,60.0,2,0,0
9,2,276,4,83.0,51.0,3,0,0
5,2,277,4,22.0,76.0,6,1,0
7,2,278,3,55.0,47.0,2,0,0
7,2,270,3,33.0,77.0,3,0,0
7,1,267,4,50.0,78.0,3,0,0
3,2,285,5,93.0,88.0,3,0,0
9,0,275,3,77.0,66.0,4,0,0
9,2,280,5,93.0,97.0,4,0,0
0,2,265,4,72.0,100.0,2,0,0
0,2,268,3,78.0,53.0,2,0,0
0,2,274,4,55.0,75.0,2,0,0
0,0,275,3,39.0,86.0,2,0,0
6,2,285,3,67.0,78.0,3,0,0
1,1,260,3,61.0,89.0,2,0,0
1,1,265,6,60.0,69.0,5,1,0
7,1,291,4,48.0,64.0,2,0,0
7,1,290,4,75.0,84.0,3,0,0
7,2,273,4,87.0,58.0,3,0,0
7,0,267,4,51.0,54.0,4,1,0
7,2,283,4,63.0,90.0,4,1,0
7,0,271,3,60.0,57.0,2,0,0
9,2,272,3,70.0,99.0,3,0,0
8,1,291,2,50.0,99.0,3,1,0
6,1,288,2,59.0,51.0,3,0,0
1,2,282,6,52.0,39.0,4,0,0
1,1,280,3,55.0,49.0,3,0,0
1,1,267,5,81.0,62.0,3,1,0
5,1,296,4,94.0,98.0,3,0,0
2,1,281,3,98.0,61.0,3,0,0
5,1,261,4,83.0,84.0,2,0,0
5,1,280,3,93.0,62.0,3,0,0
7,1,272,3,99.0,54.0,2,0,0
7,1,283,4,55.0,57.0,3,0,0
7,2,272,3,96.0,83.0,3,0,0
7,2,286,3,28.0,77.0,3,0,0
3,2,277,6,97.0,60.0,5,1,0
9,1,265,3,80.0,78.0,3,0,0
9,1,283,2,75.0,55.0,3,0,0
9,1,291,3,89.0,88.0,3,0,0
9,1,301,5,60.0,76.0,2,1,0
8,1,264,3,73.0,98.0,2,1,0
4,2,282,4,88.0,75.0,2,0,0
7,2,275,3,50.0,70.0,3,0,0
7,2,289,5,53.0,78.0,5,0,0
7,2,269,6,95.0,43.0,2,0,0
2,2,267,5,94.0,53.0,3,0,0
2,0,280,3,49.0,80.0,4,1,0
3,2,283,3,59.0,57.0,4,0,0
9,1,263,3,51.0,91.0,2,0,0
9,1,293,4,66.0,66.0,3,0,0
8,1,270,4,76.0,94.0,6,0,0
8,1,257,3,12.0,59.0,6,0,0
8,1,251,3,84.0,65.0,3,0,0
8,1,280,3,94.0,81.0,3,0,0
8,2,267,4,63.0,84.0,3,0,0
8,2,277,4,79.0,99.0,3,1,0
0,2,290,3,85.0,68.0,2,1,0
0,2,271,3,74.0,52.0,3,0,0
0,2,276,6,23.0,75.0,3,0,0
0,0,271,4,62.0,51.0,2,0,0
6,2,256,6,36.0,56.0,6,0,0
1,1,287,4,70.0,83.0,3,0,0
0,1,278,5,57.0,75.0,4,0,0
0,1,273,3,83.0,99.0,3,0,0
1,1,290,3,71.0,96.0,2,0,0
7,2,275,6,23.0,72.0,3,0,0
7,2,289,4,59.0,69.0,2,0,0
7,1,262,2,69.0,61.0,3,0,0
2,1,280,5,63.0,81.0,3,0,0
9,1,286,6,90.0,59.0,4,1,0
9,1,284,4,31.0,57.0,4,0,0
9,2,282,3,92.0,62.0,2,0,0
8,2,273,4,96.0,87.0,3,0,0
8,2,287,6,66.0,51.0,4,0,0
8,2,270,4,48.0,97.0,2,0,0
4,2,258,3,15.0,55.0,3,1,0
